"","baseline_eir","scenario_number","archetype","drug_type","Scenario","cost.CHW","cost.RDT","cost.drug","cost.ACT","cost.smc","cost.facility","cost.severe","cost.bednet","cost.iver","cost.prim","cost.CHW.d","cost.RDT.d","cost.drug.d","cost.facility.d","cost.severe.d","cost.d","cost.smc.ref","cost.smc.low","cost.low","cost","cases"
"147",1,22,"Central","DP","Central_22_1",2750.90838760999,8729.05272714387,6811.32507789153,521.881360377624,0,22618.2491055278,363.392199849113,12998.2100390914,0,0,2750.90838760999,8729.05272714387,6811.32507789153,22618.2491055278,363.392199849113,54793.0188974913,0,0,54793.0188974913,54793.0188974913,4260.60000648216
"148",100,39,"Southern","DP","Southern_39_100",4901.83579927327,1040.33297173091,12171.9446784469,477.663526713916,0,20715.2416437517,2702.96712847075,12998.2100390914,0,0,4901.83579927327,1040.33297173091,12171.9446784469,20715.2416437517,2702.96712847075,55008.1957874789,0,0,55008.1957874789,55008.1957874789,4704.59999102153
"149",10,51,"Southern","DP","Southern_51_10",1029.33288794845,1745.65078297272,2556.79604121806,801.460741785965,0,34777.9408912505,1172.5052048193,12998.2100390914,0,0,1029.33288794845,1745.65078297272,2556.79604121806,34777.9408912505,1172.5052048193,55081.8965890864,0,0,55081.8965890864,55081.8965890864,5136.80001131239
"150",10,6,"Southern","ASAQ","Southern_6_10",1705.06142200479,4061.02868659026,1220.60076333487,777.713419452781,0,33724.6037254164,670.795425042387,12998.2100390914,0,0,1705.06142200479,4061.02868659026,1220.60076333487,33724.6037254164,670.795425042387,55158.0134809329,0,0,55158.0134809329,55158.0134809329,5086.19999292111
"151",1,19,"Central","DP","Central_19_1",1557.9193202448,3681.98972960037,3857.42004935142,736.2217343858,0,31943.5593690371,488.208364016726,12998.2100390914,0,0,1557.9193202448,3681.98972960037,3857.42004935142,31943.5593690371,488.208364016726,55263.5286057276,0,0,55263.5286057276,55263.5286057276,5734.80000009186
"152",1,24,"Central","DP","Central_24_1",4738.87102479869,1006.64394810667,11777.835431443,461.734015275693,0,20071.205705545,545.411731458801,16711.9843359747,0,0,4738.87102479869,1006.64394810667,11777.835431443,20071.205705545,545.411731458801,55313.6861926025,0,0,55313.6861926025,55313.6861926025,3916.20001615707
"153",10,39,"Central","DP","Central_39_10",4874.12080857907,1100.56034918886,12095.4226284863,505.225428273875,0,21902.0751978868,1907.25094625118,12998.2100390914,0,0,4874.12080857907,1100.56034918886,12095.4226284863,21902.0751978868,1907.25094625118,55382.8653977575,0,0,55382.8653977575,55382.8653977575,5512.59999735615
"154",10,8,"Southern","ASAQ","Southern_8_10",1258.45362468795,3459.72853283266,904.967569349101,807.724754759401,0,35069.8037453313,924.335492818632,12998.2100390914,0,0,1258.45362468795,3459.72853283266,904.967569349101,35069.8037453313,924.335492818632,55423.2237588705,0,0,55423.2237588705,55423.2237588705,5201.40001469857
"155",3,5,"Southern","ASAQ","Southern_5_3",15657.0057102923,717.257623589041,11242.7215984027,329.11576802768,0,14284.9466417545,269.875692983204,12998.2100390914,0,0,15657.0057102923,717.257623589041,11242.7215984027,14284.9466417545,269.875692983204,55499.1330741409,0,0,55499.1330741409,55499.1330741409,2161.79999217833
"156",10,52,"Southern","DP","Southern_52_10",2044.59519866356,1620.44233496896,5080.40352011127,743.642426970645,0,32301.3979742093,945.23239849109,12998.2100390914,0,0,2044.59519866356,1620.44233496896,5080.40352011127,32301.3979742093,945.23239849109,55733.9238925063,0,0,55733.9238925063,55733.9238925063,4862.00000011326
"157",1,18,"Central","DP","Central_18_1",1806.30886103706,3963.22368732214,4487.41103366312,721.776927603168,0,31348.8861146098,502.104136587775,12998.2100390914,0,0,1806.30886103706,3963.22368732214,4487.41103366312,31348.8861146098,502.104136587775,55827.9207999145,0,0,55827.9207999145,55827.9207999145,5530.9999944458
"158",1,10,"Central","ASAQ","Central_10_1",3537.68786795765,8929.21336293699,2526.09713477968,616.97232076415,0,26742.2229874207,507.869477682297,12998.2100390914,0,0,3537.68786795765,8929.21336293699,2526.09713477968,26742.2229874207,507.869477682297,55858.2731906328,0,0,55858.2731906328,55858.2731906328,5067.60001544132
"159",10,33,"Southern","DP","Southern_33_10",3762.37575296169,1366.60698996464,9342.9106124535,627.386141972799,0,27204.7710321217,595.974381268752,12998.2100390914,0,0,3762.37575296169,1366.60698996464,9342.9106124535,27204.7710321217,595.974381268752,55898.2349498345,0,0,55898.2349498345,55898.2349498345,3992.79999451922
"160",10,49,"Southern","DP","Southern_49_10",2285.48433327493,1599.60918283245,5691.09992064177,734.634171337789,0,31843.6563318942,809.725030616212,12998.2100390914,0,0,2285.48433327493,1599.60918283245,5691.09992064177,31843.6563318942,809.725030616212,55962.4190096888,0,0,55962.4190096888,55962.4190096888,4744.79999022016
"161",10,48,"Southern","DP","Southern_48_10",3373.27208064159,1413.17603808747,8378.60162722685,648.254618491869,0,28151.1680776631,1003.94117634812,12998.2100390914,0,0,3373.27208064159,1413.17603808747,8378.60162722685,28151.1680776631,1003.94117634812,55966.6236575504,0,0,55966.6236575504,55966.6236575504,4168.19999328517
"162",3,25,"Central","DP","Central_25_3",4629.3667794242,1221.14871203446,11486.222430937,560.462361729513,0,24340.1815711795,820.020895325073,12998.2100390914,0,0,4629.3667794242,1221.14871203446,11486.222430937,24340.1815711795,820.020895325073,56055.6127897211,0,0,56055.6127897211,56055.6127897211,5117.39999843947
"163",3,40,"Central","DP","Central_40_3",4629.3667794242,1221.14871203446,11486.222430937,560.462361729513,0,24340.1815711795,820.020895325073,12998.2100390914,0,0,4629.3667794242,1221.14871203446,11486.222430937,24340.1815711795,820.020895325073,56055.6127897211,0,0,56055.6127897211,56055.6127897211,5117.39999843947
"164",10,7,"Southern","ASAQ","Southern_7_10",1517.97831235804,3799.50057629672,1089.81907035381,802.383993588443,0,34845.1070654521,1126.49946905791,12998.2100390914,0,0,1517.97831235804,3799.50057629672,1089.81907035381,34845.1070654521,1126.49946905791,56179.4985261985,0,0,56179.4985261985,56179.4985261985,5204.60002578499
"165",10,21,"Southern","DP","Southern_21_10",3273.1579380975,10496.9311745616,8113.34574319595,470.901281182087,0,20410.6692096512,512.204704043307,12998.2100390914,0,0,3273.1579380975,10496.9311745616,8113.34574319595,20410.6692096512,512.204704043307,56275.420089823,0,0,56275.420089823,56275.420089823,2877.39999268192
"166",10,14,"Southern","DP","Southern_14_10",3856.87247998372,1365.07572937948,9582.7886354152,626.613868885782,0,27216.8638560012,714.064296795909,12998.2100390914,0,0,3856.87247998372,1365.07572937948,9582.7886354152,27216.8638560012,714.064296795909,56360.4889055527,0,0,56360.4889055527,56360.4889055527,4020.40000256415
"167",1,11,"Central","ASAQ","Central_11_1",3117.77898105885,7747.30417821575,2235.19209454656,666.596317225079,0,28940.1937512457,709.072158194777,12998.2100390914,0,0,3117.77898105885,7747.30417821575,2235.19209454656,28940.1937512457,709.072158194777,56414.3475195781,0,0,56414.3475195781,56414.3475195781,5519.80000639192
"168",3,41,"Sahel","DP","Sahel_41_3",1932.55886213523,1112.40182247026,11575.7612183015,504.725742806322,0,27608.1237044772,229.266671910486,12998.2100390914,274.556971589783,234.764971573071,1932.55886213523,1112.40182247026,11575.7612183015,27608.1237044772,229.266671910486,56470.3700043552,33931.1769016472,0,56470.3700043552,56470.3700043552,3862.59999643625
"169",1,36,"Central","DP","Central_36_1",4729.57758625426,1219.81701990296,11748.2378761594,559.873216067229,0,24263.4366263625,438.384409129441,12998.2100390914,278.659361682585,238.314697175975,4729.57758625426,1219.81701990296,11748.2378761594,24263.4366263625,438.384409129441,56474.5108318257,0,0,56474.5108318257,56474.5108318257,4294.99999859277
"170",10,34,"Southern","DP","Southern_34_10",4658.16866461876,1237.87760331952,11572.1296705258,568.007669411775,0,24697.8073023062,602.575787142929,12998.2100390914,274.445653956906,0,4658.16866461876,1237.87760331952,11572.1296705258,24697.8073023062,602.575787142929,56609.2223903733,0,0,56609.2223903733,56609.2223903733,3622.19999956456
"171",10,53,"Southern","DP","Southern_53_10",3113.39229096158,1497.02420718124,7727.25945308004,687.521511562491,0,29799.9891807181,791.22097026253,12998.2100390914,0,0,3113.39229096158,1497.02420718124,7727.25945308004,29799.9891807181,791.22097026253,56614.6176528574,0,0,56614.6176528574,56614.6176528574,4400.4000028469
"172",3,21,"Central","DP","Central_21_3",3361.36564091176,9670.64389684003,8289.86775869318,491.394158730682,0,21306.6639962187,518.158340837963,12998.2100390914,0,0,3361.36564091176,9670.64389684003,8289.86775869318,21306.6639962187,518.158340837963,56636.3038313237,0,0,56636.3038313237,56636.3038313237,3791.99998602647
"173",10,54,"Southern","DP","Southern_54_10",4145.25163945077,1332.28228338339,10298.4122016465,611.60958140744,0,26572.3432353255,701.832659972481,12998.2100390914,0,0,4145.25163945077,1332.28228338339,10298.4122016465,26572.3432353255,701.832659972481,56659.9416402775,0,0,56659.9416402775,56659.9416402775,3927.60000568276
"174",10,2,"Southern","ASAQ","Southern_2_10",3826.83971506146,1702.02792761019,2746.15125966537,781.300369372521,0,33927.4297560231,845.254915391095,12998.2100390914,0,0,3826.83971506146,1702.02792761019,2746.15125966537,33927.4297560231,845.254915391095,56827.2139822152,0,0,56827.2139822152,56827.2139822152,5080.19999573331
"175",10,50,"Sahel","None","Sahel_50_10",0,429.795582406327,0,194.829356197257,32110.0250079669,10677.0084564124,418.731003688842,12998.2100390914,0,0,0,429.795582406327,0,10677.0084564124,418.731003688842,56828.5994457631,31921.4182879217,32110.0250079669,56828.5994457631,56828.5994457631,5322.79999031387
"176",1,23,"Central","DP","Central_23_1",2540.84560647748,7656.98890614463,6258.75292608466,611.521464330404,0,26520.9817858165,405.330590016712,12998.2100390914,0,0,2540.84560647748,7656.98890614463,6258.75292608466,26520.9817858165,405.330590016712,56992.6313179618,0,0,56992.6313179618,56992.6313179618,4851.80001961398
"177",10,35,"Southern","DP","Southern_35_10",4653.70612466144,1263.55939938778,11563.0375211366,579.922743010945,0,25218.3771456995,497.069901250256,12998.2100390914,0,234.458117105111,4653.70612466144,1263.55939938778,11563.0375211366,25218.3771456995,497.069901250256,57008.3409913431,0,0,57008.3409913431,57008.3409913431,3724.20000313827
"178",10,36,"Southern","DP","Southern_36_10",4649.91587267447,1250.13431184669,11558.1817063906,573.961821691831,0,24941.1035557498,542.959667282381,12998.2100390914,273.863412044936,234.166872400253,4649.91587267447,1250.13431184669,11558.1817063906,24941.1035557498,542.959667282381,57022.4972591723,0,0,57022.4972591723,57022.4972591723,3685.20000766356
"179",1,20,"Central","DP","Central_20_1",1374.93678947035,3474.17340223052,3410.65123061282,789.612390112077,0,34260.6014791563,722.562227375132,12998.2100390914,0,0,1374.93678947035,3474.17340223052,3410.65123061282,34260.6014791563,722.562227375132,57030.7475580486,0,0,57030.7475580486,57030.7475580486,6018.60003401127
"180",3,50,"Sahel","None","Sahel_50_3",0,361.381282663418,0,164.000657779968,34246.1232324498,9008.1620465538,275.503627135414,12998.2100390914,0,0,0,361.381282663418,0,9008.1620465538,275.503627135414,57053.3808856738,33931.1769016472,34246.1232324498,57053.3808856738,57053.3808856738,4798.19998531175
"181",1,51,"Central","DP","Central_51_1",1046.10049617315,1863.29506471658,2597.44112836434,855.321595004183,0,37113.4333665077,661.615615441867,12998.2100390914,0,0,1046.10049617315,1863.29506471658,2597.44112836434,37113.4333665077,661.615615441867,57135.4173052992,0,0,57135.4173052992,57135.4173052992,6573.79999444793
"182",1,7,"Central","ASAQ","Central_7_1",1668.15840091127,3881.07712147332,1193.53135076094,825.577286938987,0,35800.688932099,775.832109745225,12998.2100390914,0,0,1668.15840091127,3881.07712147332,1193.53135076094,35800.688932099,775.832109745225,57143.0752410202,0,0,57143.0752410202,57143.0752410202,6662.99997930601
"183",10,47,"Southern","DP","Southern_47_10",4380.30494341099,1319.27287123163,10880.2204895387,605.603559464108,0,26270.787988313,693.051943541999,12998.2100390914,0,0,4380.30494341099,1319.27287123163,10880.2204895387,26270.787988313,693.051943541999,57147.4518345919,0,0,57147.4518345919,57147.4518345919,3890.00000048415
"184",1,30,"Central","None","Central_30_1",0,2029.71937175916,0,931.640290590243,0,40426.5956611985,888.512308014598,12998.2100390914,0,0,0,2029.71937175916,0,40426.5956611985,888.512308014598,57274.6776706539,0,0,57274.6776706539,57274.6776706539,7150.19998897721
"185",1,33,"Central","DP","Central_33_1",3787.74728311881,1432.11656538602,9399.45311936944,657.055528864162,0,28550.9732823953,511.802373956415,12998.2100390914,0,0,3787.74728311881,1432.11656538602,9399.45311936944,28550.9732823953,511.802373956415,57337.3581921815,0,0,57337.3581921815,57337.3581921815,5105.80000649132
"186",10,13,"Southern","DP","Southern_13_10",4656.89994058343,1285.37455951082,11572.7199158618,589.866327945626,0,25636.0932467821,603.356247065171,12998.2100390914,0,0,4656.89994058343,1285.37455951082,11572.7199158618,25636.0932467821,603.356247065171,57342.5202768404,0,0,57342.5202768404,57342.5202768404,3848.39999092755
"187",30,39,"Central","DP","Central_39_30",4767.94543455395,1199.1430118117,11842.0639087979,550.105387530258,0,23897.3789672792,2140.99906262611,12998.2100390914,0,0,4767.94543455395,1199.1430118117,11842.0639087979,23897.3789672792,2140.99906262611,57395.8458116905,0,0,57395.8458116905,57395.8458116905,5314.9999815371
"188",10,1,"Southern","ASAQ","Southern_1_10",4640.58267836247,1658.2174767301,3331.89934846874,761.122013751134,0,33032.0472320472,1010.34643262964,12998.2100390914,0,0,4640.58267836247,1658.2174767301,3331.89934846874,33032.0472320472,1010.34643262964,57432.4252210807,0,0,57432.4252210807,57432.4252210807,4942.40000145086
"189",1,47,"Central","DP","Central_47_1",4464.00003486862,1334.93911125625,11078.4205402532,612.413795285498,0,26574.6870953005,422.382670479722,12998.2100390914,0,0,4464.00003486862,1334.93911125625,11078.4205402532,26574.6870953005,422.382670479722,57485.0532865352,0,0,57485.0532865352,57485.0532865352,4713.39999414337
"190",10,24,"Southern","DP","Southern_24_10",4633.66322399771,1126.97500070572,11503.4065130635,517.085612386161,0,22459.6514697617,556.513040927236,16711.9843359747,0,0,4633.66322399771,1126.97500070572,11503.4065130635,22459.6514697617,556.513040927236,57509.2791968166,0,0,57509.2791968166,57509.2791968166,3593.80001028339
"191",3,24,"Central","DP","Central_24_3",4651.45127786126,1129.73223672189,11552.288417172,518.318734487755,0,22508.2914489032,440.762660688165,16711.9843359747,0,0,4651.45127786126,1129.73223672189,11552.288417172,22508.2914489032,440.762660688165,57512.829111809,0,0,57512.829111809,57512.829111809,4162.80000264441
"192",10,0,"Southern","ASAQ","Southern_0_10",5382.07251800002,1602.21115254457,3860.03953686534,735.437573013143,0,31904.3486899062,1036.45653177873,12998.2100390914,0,0,5382.07251800002,1602.21115254457,3860.03953686534,31904.3486899062,1036.45653177873,57518.7760411994,0,0,57518.7760411994,57518.7760411994,4759.39998858028
"193",30,50,"Sahel","None","Sahel_50_30",0,484.143886421751,0,219.554314090127,31289.7113720914,12056.0142579133,498.961297797793,12998.2100390914,0,0,0,484.143886421751,0,12056.0142579133,498.961297797793,57546.5951674058,31243.1088163515,31289.7113720914,57546.5951674058,57546.5951674058,5246.79998052857
"194",1,26,"Central","DP","Central_26_1",5255.20408093728,1212.72914251668,13057.8115736514,556.862490615635,0,24118.1860247407,372.002202560729,12998.2100390914,0,0,5255.20408093728,1212.72914251668,13057.8115736514,24118.1860247407,372.002202560729,57571.0055541138,0,0,57571.0055541138,57571.0055541138,4304.39999735013
"195",1,55,"Central","DP","Central_55_1",5255.20408093728,1212.72914251668,13057.8115736514,556.862490615635,0,24118.1860247407,372.002202560729,12998.2100390914,0,0,5255.20408093728,1212.72914251668,13057.8115736514,24118.1860247407,372.002202560729,57571.0055541138,0,0,57571.0055541138,57571.0055541138,4304.39999735013
"196",1,53,"Central","DP","Central_53_1",3136.18913872233,1546.03321612088,7785.83229991681,709.799355723738,0,30788.2953458095,615.54041495529,12998.2100390914,0,0,3136.18913872233,1546.03321612088,7785.83229991681,30788.2953458095,615.54041495529,57579.89981034,0,0,57579.89981034,57579.89981034,5523.40000536529
"197",1,48,"Central","DP","Central_48_1",3421.42422084094,1498.45132454967,8498.21044249778,688.076210366274,0,29853.885145257,622.757598287549,12998.2100390914,0,0,3421.42422084094,1498.45132454967,8498.21044249778,29853.885145257,622.757598287549,57581.0149808906,0,0,57581.0149808906,57581.0149808906,5342.39999528384
"198",10,23,"Southern","DP","Southern_23_10",2719.4573740857,8107.71436200424,6752.63234175095,591.465781285871,0,25673.3251936153,757.54584912709,12998.2100390914,0,0,2719.4573740857,8107.71436200424,6752.63234175095,25673.3251936153,757.54584912709,57600.3509409606,0,0,57600.3509409606,57600.3509409606,3729.80000339464
"199",3,39,"Sahel","DP","Sahel_39_3",1921.52828351196,1168.79590818643,11516.7877502034,530.966543897924,0,29000.7228653304,267.239103512559,12998.2100390914,0,233.528398200984,1921.52828351196,1168.79590818643,11516.7877502034,29000.7228653304,267.239103512559,57637.778891935,33931.1769016472,0,57637.778891935,57637.778891935,4044.20001143885
"200",1,49,"Central","DP","Central_49_1",2367.33626377571,1668.19856914355,5902.35094167108,765.68719371194,0,33225.3906534148,712.258126341146,12998.2100390914,0,0,2367.33626377571,1668.19856914355,5902.35094167108,33225.3906534148,712.258126341146,57639.4317871497,0,0,57639.4317871497,57639.4317871497,5982.60001977026
"201",1,52,"Central","DP","Central_52_1",2115.63724062797,1716.72758344084,5248.59457763705,788.220045265144,0,34217.6290579796,715.990340299462,12998.2100390914,0,0,2115.63724062797,1716.72758344084,5248.59457763705,34217.6290579796,715.990340299462,57801.0088843415,0,0,57801.0088843415,57801.0088843415,6105.99998828169
"202",10,12,"Southern","DP","Southern_12_10",5376.25108029792,1197.58957094164,13362.6035261299,549.54612702029,0,23846.2533273495,487.120134390471,12998.2100390914,0,0,5376.25108029792,1197.58957094164,13362.6035261299,23846.2533273495,487.120134390471,57817.5738052211,0,0,57817.5738052211,57817.5738052211,3612.40000407129
"203",10,46,"Southern","DP","Southern_46_10",5376.25108029792,1197.58957094164,13362.6035261299,549.54612702029,0,23846.2533273495,487.120134390471,12998.2100390914,0,0,5376.25108029792,1197.58957094164,13362.6035261299,23846.2533273495,487.120134390471,57817.5738052211,0,0,57817.5738052211,57817.5738052211,3612.40000407129
"204",1,14,"Central","DP","Central_14_1",3961.62216078581,1433.43638434271,9834.55556561361,658.33928070842,0,28533.2223532267,468.991678708033,12998.2100390914,0,0,3961.62216078581,1433.43638434271,9834.55556561361,28533.2223532267,468.991678708033,57888.3774624767,0,0,57888.3774624767,57888.3774624767,5012.19999754171
"205",3,34,"Central","DP","Central_34_3",4606.15955071654,1320.88192506201,11444.5182723829,606.404520586907,0,26284.2710454576,357.287245461954,12998.2100390914,271.404471385052,0,4606.15955071654,1320.88192506201,11444.5182723829,26284.2710454576,357.287245461954,57889.1370701444,0,0,57889.1370701444,57889.1370701444,4373.19999250631
"206",3,40,"Sahel","DP","Sahel_40_3",1925.56412766349,1171.51449956332,11537.1612264047,531.910264525538,0,29184.9624428209,272.591366705758,12998.2100390914,273.562963048955,0,1925.56412766349,1171.51449956332,11537.1612264047,29184.9624428209,272.591366705758,57895.476929824,33931.1769016472,0,57895.476929824,57895.476929824,4037.19999573491
"207",1,50,"Central","DP","Central_50_1",1250.48474586012,1862.23861662002,3114.21864535774,855.156059341752,0,37068.5470193619,795.437627995022,12998.2100390914,0,0,1250.48474586012,1862.23861662002,3114.21864535774,37068.5470193619,795.437627995022,57944.2927536279,0,0,57944.2927536279,57944.2927536279,6529.00001559678
"208",10,26,"Southern","DP","Southern_26_10",5163.01230804786,1231.14348926126,12824.850609073,564.886612295628,0,24550.1886185781,612.48210370002,12998.2100390914,0,0,5163.01230804786,1231.14348926126,12824.850609073,24550.1886185781,612.48210370002,57944.7737800473,0,0,57944.7737800473,57944.7737800473,3644.40000263786
"209",10,55,"Southern","DP","Southern_55_10",5163.01230804786,1231.14348926126,12824.850609073,564.886612295628,0,24550.1886185781,612.48210370002,12998.2100390914,0,0,5163.01230804786,1231.14348926126,12824.850609073,24550.1886185781,612.48210370002,57944.7737800473,0,0,57944.7737800473,57944.7737800473,3644.40000263786
"210",10,9,"Southern","ASAQ","Southern_9_10",4601.76710237854,10692.6033113843,3292.82650993149,577.484941498428,0,25038.1214583637,767.621443876626,12998.2100390914,0,0,4601.76710237854,10692.6033113843,3292.82650993149,25038.1214583637,767.621443876626,57968.6348065245,0,0,57968.6348065245,57968.6348065245,3767.20000070538
"211",100,50,"Sahel","None","Sahel_50_100",0,535.447300641848,0,242.977150639579,30395.5429926946,13346.5260539047,588.436766689744,12998.2100390914,0,0,0,535.447300641848,0,13346.5260539047,588.436766689744,58107.1403036619,30365.3514268147,30395.5429926946,58107.1403036619,58107.1403036619,5290.20000734592
"212",1,54,"Central","DP","Central_54_1",4178.4359891453,1410.42561880114,10382.1975029973,647.586915474692,0,28079.4033775991,417.97084245816,12998.2100390914,0,0,4178.4359891453,1410.42561880114,10382.1975029973,28079.4033775991,417.97084245816,58114.2302855671,0,0,58114.2302855671,58114.2302855671,4948.99999385005
"213",1,8,"Central","ASAQ","Central_8_1",1440.88877657253,3597.58970403505,1034.52904187204,861.340538765208,0,37375.9551397742,910.409952910398,12998.2100390914,0,0,1440.88877657253,3597.58970403505,1034.52904187204,37375.9551397742,910.409952910398,58218.9231930208,0,0,58218.9231930208,58218.9231930208,6742.59999931412
"214",3,9,"Central","ASAQ","Central_9_3",4554.7431872063,9951.93989455042,3264.83197175864,608.956558926421,0,26425.8665663707,429.93849413142,12998.2100390914,0,0,4554.7431872063,9951.93989455042,3264.83197175864,26425.8665663707,429.93849413142,58234.4867120353,0,0,58234.4867120353,58234.4867120353,4755.39998458377
"215",1,12,"Central","DP","Central_12_1",5450.40114146492,1211.90448830778,13542.8718560099,556.566187095521,0,24148.7161644177,502.139619037603,12998.2100390914,0,0,5450.40114146492,1211.90448830778,13542.8718560099,24148.7161644177,502.139619037603,58410.8094954248,0,0,58410.8094954248,58410.8094954248,4301.60000719618
"216",1,46,"Central","DP","Central_46_1",5450.40114146492,1211.90448830778,13542.8718560099,556.566187095521,0,24148.7161644177,502.139619037603,12998.2100390914,0,0,5450.40114146492,1211.90448830778,13542.8718560099,24148.7161644177,502.139619037603,58410.8094954248,0,0,58410.8094954248,58410.8094954248,4301.60000719618
"217",3,4,"Southern","ASAQ","Southern_4_3",18982.5072441103,588.63676608425,13627.0917308606,270.260680694055,0,11713.0389018205,260.37761586453,12998.2100390914,0,0,18982.5072441103,588.63676608425,13627.0917308606,11713.0389018205,260.37761586453,58440.1229785256,0,0,58440.1229785256,58440.1229785256,1785.99999663327
"218",10,22,"Southern","DP","Southern_22_10",3168.70687862178,9382.5079186497,7865.24161617447,548.755327603539,0,23836.2380185271,657.788308290133,12998.2100390914,0,0,3168.70687862178,9382.5079186497,7865.24161617447,23836.2380185271,657.788308290133,58457.4481069581,0,0,58457.4481069581,58457.4481069581,3461.99998791602
"219",1,13,"Central","DP","Central_13_1",4714.96277793139,1337.98770835317,11717.2208325637,614.116709402982,0,26667.4261980618,598.522505025197,12998.2100390914,0,0,4714.96277793139,1337.98770835317,11717.2208325637,26667.4261980618,598.522505025197,58648.4467704297,0,0,58648.4467704297,58648.4467704297,4675.39999730296
"220",1,6,"Central","ASAQ","Central_6_1",1973.62559428571,4231.80187695834,1411.02644993759,839.626381754684,0,36428.1180257707,772.399289929885,12998.2100390914,0,0,1973.62559428571,4231.80187695834,1411.02644993759,36428.1180257707,772.399289929885,58654.8076577283,0,0,58654.8076577283,58654.8076577283,6554.99997945077
"221",3,36,"Central","DP","Central_36_3",4636.95414075709,1333.45721085535,11515.7558608443,612.401441514551,0,26578.0533202068,474.530594800619,12998.2100390914,273.230934780857,233.631690384184,4636.95414075709,1333.45721085535,11515.7558608443,26578.0533202068,474.530594800619,58656.2252332352,0,0,58656.2252332352,58656.2252332352,4390.1999998392
"222",1,35,"Central","DP","Central_35_1",4753.41105975817,1328.93518104167,11815.1950025487,610.438888254572,0,26462.8213190449,449.877342083518,12998.2100390914,0,239.622217518752,4753.41105975817,1328.93518104167,11815.1950025487,26462.8213190449,449.877342083518,58658.5110493417,0,0,58658.5110493417,58658.5110493417,4622.80000421463
"223",3,31,"Central","None","Central_31_3",0,1909.13831769595,0,876.376607788716,0,38022.5432912741,1215.8833733663,16711.9843359747,0,0,0,1909.13831769595,0,38022.5432912741,1215.8833733663,58735.9259260997,0,0,58735.9259260997,58735.9259260997,6998.00000321242
"224",1,41,"Central","DP","Central_41_1",4773.33263540794,1353.19255406328,11860.554048581,620.912504580441,0,26927.000508342,337.370200895865,12998.2100390914,0,0,4773.33263540794,1353.19255406328,11860.554048581,26927.000508342,337.370200895865,58870.5724909619,0,0,58870.5724909619,58870.5724909619,3878.60001058097
"225",3,22,"Central","DP","Central_22_3",3252.39843000062,8679.57138300178,8057.41070634455,574.530551343566,0,24919.7164760444,489.440268927155,12998.2100390914,0,0,3252.39843000062,8679.57138300178,8057.41070634455,24919.7164760444,489.440268927155,58971.2778547535,0,0,58971.2778547535,58971.2778547535,4319.39999565257
"226",10,11,"Southern","ASAQ","Southern_11_10",3681.61899308383,8285.37099940685,2635.306473853,686.552543125614,0,29766.4927714028,937.023749276843,12998.2100390914,0,0,3681.61899308383,8285.37099940685,2635.306473853,29766.4927714028,937.023749276843,58990.5755692403,0,0,58990.5755692403,58990.5755692403,4434.59999479624
"227",10,10,"Southern","ASAQ","Southern_10_10",4269.75294553976,9621.77928859401,3058.63296888703,632.936220430947,0,27460.1769399321,983.858013878437,12998.2100390914,0,0,4269.75294553976,9621.77928859401,3058.63296888703,27460.1769399321,983.858013878437,59025.3464163537,0,0,59025.3464163537,59025.3464163537,4043.5999968065
"228",3,18,"Central","DP","Central_18_3",2092.67616012106,4005.66692772887,5179.60802060572,768.785125307315,0,33357.8603048784,737.489864001458,12998.2100390914,0,0,2092.67616012106,4005.66692772887,5179.60802060572,33357.8603048784,737.489864001458,59140.2964417342,0,0,59140.2964417342,59140.2964417342,5494.19999365274
"229",3,34,"Sahel","DP","Sahel_34_3",1930.66701041297,1243.0817601303,11569.1311481348,563.506266285846,0,30824.1394251179,304.867183262558,12998.2100390914,0,0,1930.66701041297,1243.0817601303,11569.1311481348,30824.1394251179,304.867183262558,59433.6028324357,33931.1769016472,0,59433.6028324357,59433.6028324357,4200.40000858371
"230",3,38,"Sahel","DP","Sahel_38_3",1930.66701041297,1243.0817601303,11569.1311481348,563.506266285846,0,30824.1394251179,304.867183262558,12998.2100390914,0,0,1930.66701041297,1243.0817601303,11569.1311481348,30824.1394251179,304.867183262558,59433.6028324357,33931.1769016472,0,59433.6028324357,59433.6028324357,4200.40000858371
"231",3,12,"Central","DP","Central_12_3",5313.45363252474,1304.00005885381,13191.5577266203,598.635131633648,0,25989.8521866192,423.400920259089,12998.2100390914,0,0,5313.45363252474,1304.00005885381,13191.5577266203,25989.8521866192,423.400920259089,59819.1096956022,0,0,59819.1096956022,59819.1096956022,4252.39998996199
"232",3,46,"Central","DP","Central_46_3",5313.45363252474,1304.00005885381,13191.5577266203,598.635131633648,0,25989.8521866192,423.400920259089,12998.2100390914,0,0,5313.45363252474,1304.00005885381,13191.5577266203,25989.8521866192,423.400920259089,59819.1096956022,0,0,59819.1096956022,59819.1096956022,4252.39998996199
"233",3,10,"Central","ASAQ","Central_10_3",4204.89521001122,8933.01839527968,3016.90959517345,677.456100280446,0,29392.9116712149,633.249407814949,12998.2100390914,0,0,4204.89521001122,8933.01839527968,3016.90959517345,29392.9116712149,633.249407814949,59856.650418866,0,0,59856.650418866,59856.650418866,5226.99999114255
