"","baseline_eir","scenario_number","archetype","drug_type","Scenario","cost.CHW","cost.RDT","cost.drug","cost.ACT","cost.smc","cost.facility","cost.severe","cost.bednet","cost.iver","cost.prim","cost.CHW.d","cost.RDT.d","cost.drug.d","cost.facility.d","cost.severe.d","cost.d","cost.smc.ref","cost.smc.low","cost.low","cost","cases"
"205",30,43,"Central","None","Central_43_30",0,1810.848,0,2603.094,0,36481.042,2220.39999743988,8680,0,0,0,1810.848,0,36481.042,2220.39999743988,51795.3839974399,0,0,51795.3839974399,51795.3839974399,7076.20000074888
"206",3,2,"Sahel","SPAQ","Sahel_2_3",3192.804,1298.016,1510.11,1865.898,9022.5425,26149.614,402.600000502037,8680,0,0,3192.804,1298.016,1510.11,26149.614,402.600000502037,52121.584500502,8923.92,9022.5425,52121.584500502,52121.584500502,4002.79999754709
"207",3,5,"Sahel","SPAQ","Sahel_5_3",6333.216,1110.816,2995.44,1596.798,8975.6775,22378.314,134.199999633034,8680,0,0,6333.216,1110.816,2995.44,22378.314,134.199999633034,52204.461499633,8923.92,8975.6775,52204.461499633,52204.461499633,3512.99999778483
"208",3,4,"Sahel","SPAQ","Sahel_4_3",7623.184,1027.104,3605.56,1476.462,9049.8375,20691.866,158.599999526955,8680,0,0,7623.184,1027.104,3605.56,20691.866,158.599999526955,52312.613499527,8923.92,9049.8375,52312.613499527,52312.613499527,3245.39999299918
"209",3,0,"Sahel","SPAQ","Sahel_0_3",4425.792,1241.472,2093.28,1784.616,8955.85,25010.488,244.000000164496,8680,0,0,4425.792,1241.472,2093.28,25010.488,244.000000164496,52435.4980001645,8923.92,8955.85,52435.4980001645,52435.4980001645,3875.39999456298
"210",3,20,"Sahel","DP","Sahel_20_3",796.832,3367.296,2304.352,1886.322,8932.16,26435.846,195.199999316225,8680,0,0,796.832,3367.296,2304.352,26435.846,195.199999316225,52598.0079993162,8923.92,8932.16,52598.0079993162,52598.0079993162,4014.19998717429
"211",3,3,"Sahel","SPAQ","Sahel_3_3",8807.48,971.232,4165.7,1396.146,8922.1175,19566.278,122.000000210651,8680,0,0,8807.48,971.232,4165.7,19566.278,122.000000210651,52630.9535002106,8923.92,8922.1175,52630.9535002106,52630.9535002106,2965.5999988619
"212",3,19,"Sahel","DP","Sahel_19_3",971.472,3743.616,2809.392,1834.02,8942.7175,25702.86,280.599999152416,8680,0,0,971.472,3743.616,2809.392,25702.86,280.599999152416,52964.6774991524,8923.92,8942.7175,52964.6774991524,52964.6774991524,3898.80000078319
"213",3,18,"Sahel","DP","Sahel_18_3",1122.432,4111.584,3245.952,1776.198,8945.8075,24892.514,280.600000918243,8680,0,0,1122.432,4111.584,3245.952,24892.514,280.600000918243,53055.0875009182,8923.92,8945.8075,53055.0875009182,53055.0875009182,3671.79999669659
"214",3,32,"Southern","DP","Southern_32_3",3062.86,1440.096,8857.46,2070.138,0,29011.934,304.999999452818,8680,0,0,3062.86,1440.096,8857.46,29011.934,304.999999452818,53427.4879994528,0,0,53427.4879994528,53427.4879994528,3903.40000500366
"215",3,35,"Sahel","None","Sahel_35_3",0,1369.92,0,1969.26,13626.385,27598.18,256.200001089217,8680,0,0,0,1369.92,0,27598.18,256.200001089217,53499.9450010892,8923.92,27733.78,67607.3400010892,53499.9450010892,4158.99999157697
"216",1,44,"Central","None","Central_44_1",0,1964.064,0,2823.342,0,39567.706,768.600001488636,8680,0,0,0,1964.064,0,39567.706,768.600001488636,53803.7120014886,0,0,53803.7120014886,53803.7120014886,7271.59999766408
"217",1,32,"Sahel","DP","Sahel_32_1",3085.8,1069.536,8923.8,1537.458,8676.72,21546.694,317.199998287164,8680,0,0,3085.8,1069.536,8923.8,21546.694,317.199998287164,53837.2079982872,8654.06,8676.72,53837.2079982872,53837.2079982872,3584.79998641829
"218",3,30,"Sahel","None","Sahel_30_3",0,1597.44,0,2296.32,8923.92,32181.76,414.800001506671,8680,0,0,0,1597.44,0,32181.76,414.800001506671,54094.2400015067,8923.92,8923.92,54094.2400015067,54094.2400015067,4668.60001340287
"219",100,47,"Sahel","DP","Sahel_47_100",3763.936,958.176,10884.896,1377.378,8152.45,19303.254,1024.80000731712,8680,0,0,3763.936,958.176,10884.896,19303.254,1024.80000731712,54144.8900073171,7984.045,8152.45,54144.8900073171,54144.8900073171,3990.00000964426
"220",3,11,"Sahel","SPAQ","Sahel_11_3",1561.992,5447.424,738.78,1897.638,9035.4175,26594.434,317.199998528704,8680,0,0,1561.992,5447.424,738.78,26594.434,317.199998528704,54272.8854985287,8923.92,9035.4175,54272.8854985287,54272.8854985287,4054.79998157587
"221",3,60,"Sahel","DP","Sahel_60_3",1711.176,1316.16,4948.536,1891.98,9063.7425,26515.14,207.400000612211,8680,0,0,1711.176,1316.16,4948.536,26515.14,207.400000612211,54334.1345006122,8923.92,9063.7425,54334.1345006122,54334.1345006122,4067.80000549665
"222",3,59,"Sahel","DP","Sahel_59_3",854.256,1461.6,2470.416,2101.05,8981.8575,29445.15,353.799996818651,8680,0,0,854.256,1461.6,2470.416,29445.15,353.799996818651,54348.1294968187,8923.92,8981.8575,54348.1294968187,54348.1294968187,4399.99998965364
"223",1,24,"Central","DP","Central_24_1",3910.16,1220.256,11307.76,1754.118,0,24583.074,414.800001412508,11160,0,0,3910.16,1220.256,11307.76,24583.074,414.800001412508,54350.1680014125,0,0,54350.1680014125,54350.1680014125,3916.20001615707
"224",3,55,"Sahel","DP","Sahel_55_3",3623.188,995.232,10477.868,1430.646,8988.5525,20049.778,134.199999440217,8680,0,0,3623.188,995.232,10477.868,20049.778,134.199999440217,54379.4644994402,8923.92,8988.5525,54379.4644994402,54379.4644994402,3269.80000440423
"225",3,7,"Sahel","SPAQ","Sahel_7_3",1095.644,3933.12,518.21,2054.82,8986.75,28797.26,366.000001527136,8680,0,0,1095.644,3933.12,518.21,28797.26,366.000001527136,54431.8040015271,8923.92,8986.75,54431.8040015271,54431.8040015271,4301.59999299166
"226",3,24,"Sahel","DP","Sahel_24_3",3863.836,846.528,11173.796,1216.884,9043.6575,17054.012,85.4000011550941,11160,0,0,3863.836,846.528,11173.796,17054.012,85.4000011550941,54444.1135011551,8923.92,9043.6575,54444.1135011551,54444.1135011551,3013.3999889061
"227",3,44,"Sahel","DP","Sahel_44_3",3850.812,952.032,11136.132,1368.546,8973.6175,19179.478,48.8000007927741,8680,473.5458,0,3850.812,952.032,11136.132,19179.478,48.8000007927741,54662.9633007928,8923.92,8973.6175,54662.9633007928,54662.9633007928,3116.20000117974
"228",3,58,"Sahel","DP","Sahel_58_3",977.54,1461.504,2826.94,2100.912,8951.9875,29443.216,244.000001489432,8680,0,0,977.54,1461.504,2826.94,29443.216,244.000001489432,54686.0995014894,8923.92,8951.9875,54686.0995014894,54686.0995014894,4387.4000003871
"229",3,8,"Sahel","SPAQ","Sahel_8_3",915.824,3515.04,433.16,2115.126,9059.88,29642.418,365.999996004073,8680,0,0,915.824,3515.04,433.16,29642.418,365.999996004073,54727.4479960041,8923.92,9059.88,54727.4479960041,54727.4479960041,4428.19999566777
"230",3,61,"Sahel","DP","Sahel_61_3",2573.72,1192.032,7442.92,1713.546,8987.0075,24014.478,158.600001461442,8680,0,0,2573.72,1192.032,7442.92,24014.478,158.600001461442,54762.3035014614,8923.92,8987.0075,54762.3035014614,54762.3035014614,3781.3999939587
"231",10,25,"Sahel","DP","Sahel_25_10",3849.924,986.304,11133.564,1417.812,8424.37,19869.916,402.600001833623,8680,0,0,3849.924,986.304,11133.564,19869.916,402.600001833623,54764.4900018336,8396.56,8424.37,54764.4900018336,54764.4900018336,3663.40000670387
"232",10,48,"Sahel","DP","Sahel_48_10",3849.924,986.304,11133.564,1417.812,8424.37,19869.916,402.600001833623,8680,0,0,3849.924,986.304,11133.564,19869.916,402.600001833623,54764.4900018336,8396.56,8424.37,54764.4900018336,54764.4900018336,3663.40000670387
"233",3,57,"Sahel","DP","Sahel_57_3",1884.484,1312.512,5449.724,1886.736,8995.505,26441.648,304.999999503435,8680,0,0,1884.484,1312.512,5449.724,26441.648,304.999999503435,54955.6089995034,8923.92,8995.505,54955.6089995034,54955.6089995034,4030.19998316488
"234",1,3,"Central","ASAQ","Central_3_1",16288.14,831.456,11005.5,1195.218,0,16750.374,231.799999424515,8680,0,0,16288.14,831.456,11005.5,16750.374,231.799999424515,54982.4879994245,0,0,54982.4879994245,54982.4879994245,2544.60000601471
"235",100,39,"Southern","DP","Southern_39_100",4042.176,1261.536,11689.536,1813.458,0,25414.694,2110.59998291705,8680,0,0,4042.176,1261.536,11689.536,25414.694,2110.59998291705,55011.999982917,0,0,55011.999982917,55011.999982917,4704.59999102153
"236",3,10,"Sahel","SPAQ","Sahel_10_3",1833.572,6267.936,867.23,1869.348,9017.65,26197.964,317.199999717536,8680,0,0,1833.572,6267.936,867.23,26197.964,317.199999717536,55050.8999997175,8923.92,9017.65,55050.8999997175,55050.8999997175,3915.39998472167
"237",3,23,"Sahel","DP","Sahel_23_3",1476.3,5358.144,4269.3,1739.628,9009.41,24380.004,219.599999875284,8680,0,0,1476.3,5358.144,4269.3,24380.004,219.599999875284,55132.3859998753,8923.92,9009.41,55132.3859998753,55132.3859998753,3706.799992547
"238",3,6,"Sahel","SPAQ","Sahel_6_3",1276.648,4334.208,603.82,2064.066,9019.9675,28926.838,268.400000709177,8680,0,0,1276.648,4334.208,603.82,28926.838,268.400000709177,55173.9475007092,8923.92,9019.9675,55173.9475007092,55173.9475007092,4305.39999003179
"239",1,25,"Central","DP","Central_25_1",3898.912,1370.016,11275.232,1969.398,0,27600.114,402.600000460905,8680,0,0,3898.912,1370.016,11275.232,27600.114,402.600000460905,55196.2720004609,0,0,55196.2720004609,55196.2720004609,5179.79998064275
"240",1,40,"Central","DP","Central_40_1",3898.912,1370.016,11275.232,1969.398,0,27600.114,402.600000460905,8680,0,0,3898.912,1370.016,11275.232,27600.114,402.600000460905,55196.2720004609,0,0,55196.2720004609,55196.2720004609,5179.79998064275
"241",3,33,"Sahel","DP","Sahel_33_3",3088.02,1121.376,8930.22,1611.978,8994.7325,22591.054,207.399999088991,8680,0,0,3088.02,1121.376,8930.22,22591.054,207.399999088991,55224.780499089,8923.92,8994.7325,55224.780499089,55224.780499089,3446.39998887015
"242",3,41,"Sahel","DP","Sahel_41_3",3843.412,1333.056,11114.732,1916.268,0,26855.524,439.200000708631,8680,472.6358,675.194,3843.412,1333.056,11114.732,26855.524,439.200000708631,55330.0218007086,8923.92,0,55330.0218007086,55330.0218007086,3862.59999643625
"243",3,62,"Sahel","DP","Sahel_62_3",3405.036,1072.608,9846.996,1541.874,9070.4375,21608.582,122.000001468322,8680,0,0,3405.036,1072.608,9846.996,21608.582,122.000001468322,55347.5335014683,8923.92,9070.4375,55347.5335014683,55347.5335014683,3401.40002227423
"244",1,21,"Central","DP","Central_21_1",2360.304,11786.016,6825.744,1707.336,0,23927.448,219.600000721339,8680,0,0,2360.304,11786.016,6825.744,23927.448,219.600000721339,55506.4480007213,0,0,55506.4480007213,55506.4480007213,3660.99999551675
"245",3,9,"Sahel","SPAQ","Sahel_9_3",2114.328,7019.328,1000.02,1827.534,9025.6325,25611.962,231.800002728627,8680,0,0,2114.328,7019.328,1000.02,25611.962,231.800002728627,55510.6045027286,8923.92,9025.6325,55510.6045027286,55510.6045027286,3821.80001670191
"246",3,43,"Sahel","DP","Sahel_43_3",3843.116,976.704,11113.876,1404.012,9031.555,19676.516,182.999998102112,8680,0,675.142,3843.116,976.704,11113.876,19676.516,182.999998102112,55583.9209981021,8923.92,9031.555,55583.9209981021,55583.9209981021,3198.39999697137
"247",3,56,"Sahel","DP","Sahel_56_3",2779.588,1192.608,8038.268,1714.374,9027.1775,24026.082,158.599998603095,8680,0,0,2779.588,1192.608,8038.268,24026.082,158.599998603095,55616.6974986031,8923.92,9027.1775,55616.6974986031,55616.6974986031,3723.19999405141
"248",3,45,"Sahel","DP","Sahel_45_3",3830.388,965.184,11077.068,1387.452,9000.3975,19444.436,183.000001583102,8680,471.0342,672.906,3830.388,965.184,11077.068,19444.436,183.000001583102,55711.8657015831,8923.92,9000.3975,55711.8657015831,55711.8657015831,3222.80000376876
"249",3,12,"Sahel","DP","Sahel_12_3",4427.124,923.232,12802.764,1327.146,8888.9,18599.278,146.400001435251,8680,0,0,4427.124,923.232,12802.764,18599.278,146.400001435251,55794.8440014353,8923.92,8888.9,55794.8440014353,55794.8440014353,2988.59999809002
"250",3,54,"Sahel","DP","Sahel_54_3",4427.124,923.232,12802.764,1327.146,8888.9,18599.278,146.400001435251,8680,0,0,4427.124,923.232,12802.764,18599.278,146.400001435251,55794.8440014353,8923.92,8888.9,55794.8440014353,55794.8440014353,2988.59999809002
"251",3,13,"Sahel","DP","Sahel_13_3",3836.9,1024.224,11095.9,1472.322,8988.0375,20633.846,134.199998022909,8680,0,0,3836.9,1024.224,11095.9,20633.846,134.199998022909,55865.4294980229,8923.92,8988.0375,55865.4294980229,55865.4294980229,3278.3999909214
"252",3,42,"Sahel","DP","Sahel_42_3",3836.9,1024.224,11095.9,1472.322,8988.0375,20633.846,134.199998022909,8680,0,0,3836.9,1024.224,11095.9,20633.846,134.199998022909,55865.4294980229,8923.92,8988.0375,55865.4294980229,55865.4294980229,3278.3999909214
"253",3,22,"Sahel","DP","Sahel_22_3",1749.952,6140.352,5060.672,1668.42,9003.4875,23382.06,183.000001302559,8680,0,0,1749.952,6140.352,5060.672,23382.06,183.000001302559,55867.9435013026,8923.92,9003.4875,55867.9435013026,55867.9435013026,3487.39999652555
"254",10,39,"Central","DP","Central_39_10",4018.94,1334.304,11622.34,1918.062,0,26880.666,1464.00000112263,8680,0,0,4018.94,1334.304,11622.34,26880.666,1464.00000112263,55918.3120011226,0,0,55918.3120011226,55918.3120011226,5512.59999735615
"255",3,21,"Sahel","DP","Sahel_21_3",1942.796,6819.648,5618.356,1587,8989.0675,22241,195.199999461284,8680,0,0,1942.796,6819.648,5618.356,22241,195.199999461284,56073.0674994613,8923.92,8989.0675,56073.0674994613,56073.0674994613,3222.59999208366
"256",1,34,"Central","DP","Central_34_1",3883.224,1398.624,11229.864,2010.522,0,28176.446,329.399999875849,8680,477.5316,0,3883.224,1398.624,11229.864,28176.446,329.399999875849,56185.6115998758,0,0,56185.6115998758,56185.6115998758,4079.3999956084
"257",3,40,"Sahel","DP","Sahel_40_3",3830.24,1403.904,11076.64,2018.112,0,28282.816,524.599998558979,8680,471.016,0,3830.24,1403.904,11076.64,28282.816,524.599998558979,56287.327998559,8923.92,0,56287.327998559,56287.327998559,4037.19999573491
"258",3,26,"Sahel","DP","Sahel_26_3",4246.564,973.728,12280.604,1399.734,9007.865,19616.562,122.000000134455,8680,0,0,4246.564,973.728,12280.604,19616.562,122.000000134455,56327.0570001345,8923.92,9007.865,56327.0570001345,56327.0570001345,3152.59999980497
"259",3,63,"Sahel","DP","Sahel_63_3",4246.564,973.728,12280.604,1399.734,9007.865,19616.562,122.000000134455,8680,0,0,4246.564,973.728,12280.604,19616.562,122.000000134455,56327.0570001345,8923.92,9007.865,56327.0570001345,56327.0570001345,3152.59999980497
"260",3,14,"Sahel","DP","Sahel_14_3",3187.032,1147.2,9216.552,1649.1,9202.535,23111.3,182.999999831166,8680,0,0,3187.032,1147.2,9216.552,23111.3,182.999999831166,56376.7189998312,8923.92,9202.535,56376.7189998312,56376.7189998312,3588.60000302622
"261",3,39,"Sahel","DP","Sahel_39_3",3822.988,1401.6,11055.668,2014.8,0,28236.4,512.400004643531,8680,0,671.606,3822.988,1401.6,11055.668,28236.4,512.400004643531,56395.4620046435,8923.92,0,56395.4620046435,56395.4620046435,4044.20001143885
"262",3,44,"Central","None","Central_44_3",0,2089.056,0,3003.018,0,42085.774,976.000002117198,8680,0,0,0,2089.056,0,42085.774,976.000002117198,56833.8480021172,0,0,56833.8480021172,56833.8480021172,7233.99998969786
"263",1,4,"Central","ASAQ","Central_4_1",14169.816,1076.448,9574.2,1547.394,0,21685.942,305.000000582078,8680,0,0,14169.816,1076.448,9574.2,21685.942,305.000000582078,57038.8000005821,0,0,57038.8000005821,57038.8000005821,3342.80000484977
"264",1,9,"Central","ASAQ","Central_9_1",3039.476,12038.688,2053.7,2059.236,0,28859.148,329.399999771372,8680,0,0,3039.476,12038.688,2053.7,28859.148,329.399999771372,57059.6479997714,0,0,57059.6479997714,57059.6479997714,4541.79999569201
"265",10,24,"Southern","DP","Southern_24_10",3821.36,1366.08,11050.96,1963.74,0,27520.82,414.800002761939,11160,0,0,3821.36,1366.08,11050.96,27520.82,414.800002761939,57297.7600027619,0,0,57297.7600027619,57297.7600027619,3593.80001028339
"266",3,24,"Central","DP","Central_24_3",3835.864,1369.92,11092.904,1969.26,0,27598.18,341.600000725923,11160,0,0,3835.864,1369.92,11092.904,27598.18,341.600000725923,57367.7280007259,0,0,57367.7280007259,57367.7280007259,4162.80000264441
"267",30,44,"Southern","None","Southern_44_30",0,2095.488,0,3012.264,0,42215.352,1378.60000439183,8680,0,0,0,2095.488,0,42215.352,1378.60000439183,57381.7040043918,0,0,57381.7040043918,57381.7040043918,6121.79999754195
"268",10,31,"Southern","None","Southern_31_10",0,2013.6,0,2894.55,0,40565.65,927.200002370488,11160,0,0,0,2013.6,0,40565.65,927.200002370488,57561.0000023705,0,0,57561.0000023705,57561.0000023705,5226.799985439
"269",3,25,"Central","DP","Central_25_3",3815.44,1480.704,11033.84,2128.512,0,29830.016,634.399996612333,8680,0,0,3815.44,1480.704,11033.84,29830.016,634.399996612333,57602.9119966123,0,0,57602.9119966123,57602.9119966123,5117.39999843947
"270",3,40,"Central","DP","Central_40_3",3815.44,1480.704,11033.84,2128.512,0,29830.016,634.399996612333,8680,0,0,3815.44,1480.704,11033.84,29830.016,634.399996612333,57602.9119966123,0,0,57602.9119966123,57602.9119966123,5117.39999843947
"271",30,52,"Sahel","None","Sahel_52_30",0,1778.976,0,2557.278,8267.5525,35838.954,585.600000407341,8680,0,0,0,1778.976,0,35838.954,585.600000407341,57708.3605004073,8213.9925,8267.5525,57708.3605004073,57708.3605004073,5625.79998922015
"272",3,34,"Sahel","DP","Sahel_34_3",3841.784,1488.384,11110.024,2139.552,0,29984.736,573.399998023006,8680,0,0,3841.784,1488.384,11110.024,29984.736,573.399998023006,57817.879998023,8923.92,0,57817.879998023,57817.879998023,4200.40000858371
"273",3,38,"Sahel","DP","Sahel_38_3",3841.784,1488.384,11110.024,2139.552,0,29984.736,573.399998023006,8680,0,0,3841.784,1488.384,11110.024,29984.736,573.399998023006,57817.879998023,8923.92,0,57817.879998023,57817.879998023,4200.40000858371
"274",1,5,"Central","ASAQ","Central_5_1",11792.936,1298.112,7968.2,1866.036,0,26151.548,268.400001574151,8680,0,0,11792.936,1298.112,7968.2,26151.548,268.400001574151,58025.2320015741,0,0,58025.2320015741,58025.2320015741,4008.5999989746
"275",100,43,"Central","None","Central_43_100",0,2054.304,0,2953.062,0,41385.666,2964.60001625077,8680,0,0,0,2054.304,0,41385.666,2964.60001625077,58037.6320162508,0,0,58037.6320162508,58037.6320162508,7052.20000730049
"276",1,22,"Central","DP","Central_22_1",2264.844,10584.096,6549.684,1981.404,0,27768.372,280.600000726283,8680,0,0,2264.844,10584.096,6549.684,27768.372,280.600000726283,58109.0000007263,0,0,58109.0000007263,58109.0000007263,4260.60000648216
"277",3,3,"Central","ASAQ","Central_3_3",16062.44,998.976,10853,1436.028,0,20125.204,122.000001662005,8680,0,0,16062.44,998.976,10853,20125.204,122.000001662005,58277.648001662,0,0,58277.648001662,58277.648001662,2878.59999562446
"278",30,39,"Central","DP","Central_39_30",3932.804,1453.44,11373.244,2089.32,0,29280.76,1634.79999091909,8680,0,0,3932.804,1453.44,11373.244,29280.76,1634.79999091909,58444.3679909191,0,0,58444.3679909191,58444.3679909191,5314.9999815371
"279",10,34,"Southern","DP","Southern_34_10",3842.08,1501.344,11110.88,2158.182,0,30245.826,475.799999437608,8680,472.472,0,3842.08,1501.344,11110.88,30245.826,475.799999437608,58486.5839994376,0,0,58486.5839994376,58486.5839994376,3622.19999956456
"280",10,36,"Sahel","None","Sahel_36_10",0,1379.136,0,1982.508,18392.9675,27783.844,268.400000495178,8680,0,0,0,1379.136,0,27783.844,268.400000495178,58486.8555004952,8396.56,48382.19,88476.0780004952,58486.8555004952,3878.39998590658
"281",10,33,"Southern","DP","Southern_33_10",3103.412,1657.152,8974.732,2382.156,0,33384.708,463.599995643237,8680,0,0,3103.412,1657.152,8974.732,33384.708,463.599995643237,58645.7599956432,0,0,58645.7599956432,58645.7599956432,3992.79999451922
"282",1,31,"Central","None","Central_31_1",0,2080.416,0,2990.598,0,41911.714,536.800002789741,11160,0,0,0,2080.416,0,41911.714,536.800002789741,58679.5280027897,0,0,58679.5280027897,58679.5280027897,6707.4000068407
"283",1,17,"Sahel","DP","Sahel_17_1",6564.54,693.6,18983.94,997.05,8711.74,13973.15,134.200000835109,8680,0,0,6564.54,693.6,18983.94,13973.15,134.200000835109,58738.2200008351,8654.06,8711.74,58738.2200008351,58738.2200008351,2189.80000499922
"284",1,36,"Central","DP","Central_36_1",3901.28,1479.456,11282.08,2126.718,0,29804.874,329.400001405389,8680,479.752,685.36,3901.28,1479.456,11282.08,29804.874,329.400001405389,58768.9200014054,0,0,58768.9200014054,58768.9200014054,4294.99999859277
"285",10,20,"Southern","DP","Southern_20_10",976.652,3995.616,2824.372,2773.938,0,38875.334,695.399992141657,8680,0,0,976.652,3995.616,2824.372,38875.334,695.399992141657,58821.3119921417,0,0,58821.3119921417,58821.3119921417,4695.39998842008
"286",10,1,"Sahel","SPAQ","Sahel_1_10",3833.348,1588.224,1813.07,2283.072,8416.3875,31996.096,280.600003998981,8680,0,0,3833.348,1588.224,1813.07,31996.096,280.600003998981,58890.797503999,8396.56,8416.3875,58890.797503999,58890.797503999,4358.20001538906
"287",10,48,"Southern","DP","Southern_48_10",2780.476,1712.928,8040.836,2462.334,0,34508.362,744.200001733163,8680,0,0,2780.476,1712.928,8040.836,34508.362,744.200001733163,58929.1360017332,0,0,58929.1360017332,58929.1360017332,4168.19999328517
"288",10,30,"Southern","None","Southern_30_10",0,2184.096,0,3139.638,0,44000.434,963.800001291345,8680,0,0,0,2184.096,0,44000.434,963.800001291345,58967.9680012913,0,0,58967.9680012913,58967.9680012913,5308.1999980846
"289",10,18,"Southern","DP","Southern_18_10",1317.644,4733.184,3810.484,2645.598,0,37076.714,719.799997954527,8680,0,0,1317.644,4733.184,3810.484,37076.714,719.799997954527,58983.4239979545,0,0,58983.4239979545,58983.4239979545,4461.39999099977
"290",10,14,"Southern","DP","Southern_14_10",3181.704,1655.424,9201.144,2379.672,0,33349.896,549.000001044548,8680,0,0,3181.704,1655.424,9201.144,33349.896,549.000001044548,58996.8400010445,0,0,58996.8400010445,58996.8400010445,4020.40000256415
"291",10,54,"Southern","DP","Southern_54_10",3419.984,1615.68,9890.224,2322.54,0,32549.22,548.999999479666,8680,0,0,3419.984,1615.68,9890.224,32549.22,548.999999479666,59026.6479994797,0,0,59026.6479994797,59026.6479994797,3927.60000568276
"292",1,26,"Central","DP","Central_26_1",4335.512,1470.336,12537.832,2113.608,0,29621.144,280.59999920884,8680,0,0,4335.512,1470.336,12537.832,29621.144,280.59999920884,59039.0319992088,0,0,59039.0319992088,59039.0319992088,4304.39999735013
"293",1,55,"Central","DP","Central_55_1",4335.512,1470.336,12537.832,2113.608,0,29621.144,280.59999920884,8680,0,0,4335.512,1470.336,12537.832,29621.144,280.59999920884,59039.0319992088,0,0,59039.0319992088,59039.0319992088,4304.39999735013
"294",10,12,"Southern","DP","Southern_12_10",4436.004,1451.904,12828.444,2087.112,0,29249.816,378.200000081811,8680,0,0,4436.004,1451.904,12828.444,29249.816,378.200000081811,59111.4800000818,0,0,59111.4800000818,59111.4800000818,3612.40000407129
"295",10,46,"Southern","DP","Southern_46_10",4436.004,1451.904,12828.444,2087.112,0,29249.816,378.200000081811,8680,0,0,4436.004,1451.904,12828.444,29249.816,378.200000081811,59111.4800000818,0,0,59111.4800000818,59111.4800000818,3612.40000407129
"296",10,21,"Southern","DP","Southern_21_10",2696.116,12727.2,7796.876,1787.652,0,25053.036,402.599999222242,8680,0,0,2696.116,12727.2,7796.876,25053.036,402.599999222242,59143.4799992222,0,0,59143.4799992222,59143.4799992222,2877.39999268192
"297",3,49,"Sahel","DP","Sahel_49_3",3812.036,1176.768,11023.996,1691.604,8969.24,23706.972,85.4000000214523,8680,0,0,3812.036,1176.768,11023.996,23706.972,85.4000000214523,59146.0160000215,8923.92,8969.24,59146.0160000215,59146.0160000215,2972.80000499659
"298",10,0,"Sahel","SPAQ","Sahel_0_10",4449.768,1558.944,2104.62,2240.982,8463.51,31406.226,280.600001164748,8680,0,0,4449.768,1558.944,2104.62,31406.226,280.600001164748,59184.6500011648,8396.56,8463.51,59184.6500011648,59184.6500011648,4364.60000423505
"299",10,35,"Southern","DP","Southern_35_10",3838.232,1532.16,11099.752,2202.48,0,30866.64,390.399999513883,8680,0,674.284,3838.232,1532.16,11099.752,30866.64,390.399999513883,59283.9479995139,0,0,59283.9479995139,59283.9479995139,3724.20000313827
"300",10,19,"Southern","DP","Southern_19_10",1156.028,4375.104,3343.108,2731.848,0,38285.464,719.800005344415,8680,0,0,1156.028,4375.104,3343.108,38285.464,719.800005344415,59291.3520053444,0,0,59291.3520053444,59291.3520053444,4672.80000326137
"301",10,13,"Southern","DP","Southern_13_10",3841.34,1558.464,11108.74,2240.292,0,31396.556,475.799997900605,8680,0,0,3841.34,1558.464,11108.74,31396.556,475.799997900605,59301.1919979006,0,0,59301.1919979006,59301.1919979006,3848.39999092755
"302",10,2,"Sahel","SPAQ","Sahel_2_10",3187.032,1654.464,1507.38,2378.292,8469.4325,33330.556,182.999997699738,8680,0,0,3187.032,1654.464,1507.38,33330.556,182.999997699738,59390.1564976997,8396.56,8469.4325,59390.1564976997,59390.1564976997,4562.3999970695
"303",10,47,"Southern","DP","Southern_47_10",3612.236,1599.456,10446.196,2299.218,0,32222.374,536.800001536188,8680,0,0,3612.236,1599.456,10446.196,32222.374,536.800001536188,59396.2800015362,0,0,59396.2800015362,59396.2800015362,3890.00000048415
"304",10,36,"Southern","DP","Southern_36_10",3834.828,1516.032,11089.908,2179.296,0,30541.728,427.000002578023,8680,471.5802,673.686,3834.828,1516.032,11089.908,30541.728,427.000002578023,59414.058202578,0,0,59414.058202578,59414.058202578,3685.20000766356
"305",10,26,"Southern","DP","Southern_26_10",4257.664,1492.32,12312.704,2145.21,0,30064.03,488.000002187563,8680,0,0,4257.664,1492.32,12312.704,30064.03,488.000002187563,59439.9280021876,0,0,59439.9280021876,59439.9280021876,3644.40000263786
"306",10,55,"Southern","DP","Southern_55_10",4257.664,1492.32,12312.704,2145.21,0,30064.03,488.000002187563,8680,0,0,4257.664,1492.32,12312.704,30064.03,488.000002187563,59439.9280021876,0,0,59439.9280021876,59439.9280021876,3644.40000263786
"307",10,50,"Southern","DP","Southern_50_10",974.136,2048.64,2817.096,2944.92,0,41271.56,719.799992168574,8680,0,0,974.136,2048.64,2817.096,41271.56,719.799992168574,59456.1519921686,0,0,59456.1519921686,59456.1519921686,5024.39997988208
"308",10,3,"Sahel","SPAQ","Sahel_3_10",8832.344,1291.584,4177.46,1856.652,8413.8125,26020.036,207.399999148583,8680,0,0,8832.344,1291.584,4177.46,26020.036,207.399999148583,59479.2884991486,8396.56,8413.8125,59479.2884991486,59479.2884991486,3513.79999944418
"309",3,21,"Central","DP","Central_21_3",2762.42,11725.44,7988.62,1865.622,0,26145.746,390.39999834264,8680,0,0,2762.42,11725.44,7988.62,26145.746,390.39999834264,59558.2479983426,0,0,59558.2479983426,59558.2479983426,3791.99998602647
